ADM_CD,ADM_NM,lat,lng,행정동코드,시도,시군구,행정동명,행정동명_전체,총인구수,0_4세,5_9세,10_12세,13_15세,16_18세,19_24세,25_34세,35_49세,50_64세,65세이상
32040510,천곡동,37.523832843058486,129.09839166386053,5117051000,강원특별자치도,동해시,천곡동,강원특별자치도 동해시 천곡동,28409.0,684.0,1011.0,828.0,936.0,900.0,1444.0,3033.0,5521.0,7395.0,6657.0
32040520,송정동,37.50005521987264,129.12592937677994,5117052000,강원특별자치도,동해시,송정동,강원특별자치도 동해시 송정동,3326.0,23.0,41.0,44.0,49.0,48.0,209.0,388.0,413.0,878.0,1233.0
32040530,북삼동,37.48605934148127,129.09521631364169,5117053000,강원특별자치도,동해시,북삼동,강원특별자치도 동해시 북삼동,21382.0,583.0,741.0,643.0,754.0,829.0,1241.0,2449.0,4368.0,5919.0,3855.0
32040540,부곡동,37.533831402618674,129.07143261691778,5117054000,강원특별자치도,동해시,부곡동,강원특별자치도 동해시 부곡동,4430.0,32.0,57.0,50.0,91.0,88.0,159.0,297.0,585.0,1276.0,1795.0
32040550,동호동,37.548728874187816,129.08528089291275,5117055000,강원특별자치도,동해시,동호동,강원특별자치도 동해시 동호동,4567.0,68.0,96.0,78.0,115.0,127.0,168.0,366.0,718.0,1290.0,1541.0
32040570,발한동,37.547524714266686,129.10854209454902,5117057000,강원특별자치도,동해시,발한동,강원특별자치도 동해시 발한동,2806.0,18.0,35.0,25.0,28.0,33.0,71.0,181.0,290.0,739.0,1386.0
32040590,묵호동,37.56093245850504,129.1135789905594,5117059000,강원특별자치도,동해시,묵호동,강원특별자치도 동해시 묵호동,2605.0,14.0,32.0,30.0,26.0,36.0,77.0,122.0,311.0,694.0,1263.0
32040600,북평동,37.47637375326603,129.12010472515874,5117060000,강원특별자치도,동해시,북평동,강원특별자치도 동해시 북평동,13041.0,474.0,575.0,389.0,401.0,322.0,566.0,1237.0,2738.0,3357.0,2982.0
32040630,망상동,37.57043681124203,129.0783241564241,5117063000,강원특별자치도,동해시,망상동,강원특별자치도 동해시 망상동,3094.0,23.0,62.0,53.0,41.0,41.0,80.0,197.0,387.0,861.0,1349.0
32040650,삼화동,37.48833359752516,129.03280110543818,5117065000,강원특별자치도,동해시,삼화동,강원특별자치도 동해시 삼화동,2402.0,13.0,22.0,23.0,32.0,35.0,77.0,139.0,246.0,746.0,1069.0
32050510,황지동,37.170244308746405,128.9934122193636,5119051500,강원특별자치도,태백시,황지동,강원특별자치도 태백시 황지동,7603.0,201.0,297.0,218.0,244.0,219.0,319.0,788.0,1560.0,1889.0,1868.0
32050520,황연동,37.17426844752558,129.02328986765315,5119052500,강원특별자치도,태백시,황연동,강원특별자치도 태백시 황연동,3591.0,22.0,45.0,52.0,67.0,72.0,133.0,175.0,467.0,1043.0,1515.0
32050530,삼수동,37.25342730217005,128.97059897557858,5119053500,강원특별자치도,태백시,삼수동,강원특별자치도 태백시 삼수동,4705.0,51.0,99.0,94.0,120.0,131.0,186.0,231.0,739.0,1262.0,1792.0
32050540,상장동,37.15346746546775,128.97198386154415,5119054000,강원특별자치도,태백시,상장동,강원특별자치도 태백시 상장동,11222.0,191.0,324.0,328.0,418.0,427.0,643.0,935.0,2202.0,3156.0,2598.0
32050550,구문소동,37.09199631411188,129.03997606761916,5119060500,강원특별자치도,태백시,구문소동,강원특별자치도 태백시 구문소동,2037.0,6.0,7.0,11.0,34.0,96.0,40.0,77.0,198.0,500.0,1068.0
32050560,장성동,37.097559277685015,128.99305950389748,5119059500,강원특별자치도,태백시,장성동,강원특별자치도 태백시 장성동,2930.0,33.0,56.0,41.0,43.0,50.0,111.0,167.0,354.0,824.0,1251.0
32050580,철암동,37.12351561178087,129.0543978427533,5119061500,강원특별자치도,태백시,철암동,강원특별자치도 태백시 철암동,1594.0,8.0,9.0,13.0,14.0,22.0,37.0,87.0,163.0,433.0,808.0
32050620,문곡소도동,37.11135792175837,128.93106218584833,5119058500,강원특별자치도,태백시,문곡소도동,강원특별자치도 태백시 문곡소도동,3204.0,31.0,39.0,34.0,61.0,60.0,122.0,198.0,402.0,942.0,1315.0
32060510,영랑동,38.21700010706917,128.57106599054916,5121051000,강원특별자치도,속초시,영랑동,강원특별자치도 속초시 영랑동,4295.0,69.0,74.0,59.0,57.0,55.0,151.0,371.0,652.0,1252.0,1555.0
32060520,동명동,38.209990974861405,128.59047605464053,5121052000,강원특별자치도,속초시,동명동,강원특별자치도 속초시 동명동,5222.0,165.0,187.0,125.0,152.0,129.0,190.0,505.0,1099.0,1355.0,1315.0
32060540,금호동,38.20838503170639,128.58340956320302,5121054000,강원특별자치도,속초시,금호동,강원특별자치도 속초시 금호동,5367.0,72.0,112.0,84.0,107.0,100.0,197.0,448.0,788.0,1503.0,1956.0
32060560,교동,38.20327298040015,128.58229104357048,5121056000,강원특별자치도,속초시,교동,강원특별자치도 속초시 교동,8474.0,112.0,176.0,166.0,225.0,202.0,414.0,873.0,1391.0,2345.0,2570.0
32060570,노학동,38.191391138326,128.52590040661056,5121057000,강원특별자치도,속초시,노학동,강원특별자치도 속초시 노학동,19920.0,366.0,535.0,463.0,592.0,532.0,955.0,2014.0,3529.0,5804.0,5130.0
32060580,조양동,38.18371618184272,128.58140432430866,5121058000,강원특별자치도,속초시,조양동,강원특별자치도 속초시 조양동,28548.0,872.0,1117.0,927.0,880.0,775.0,1318.0,3510.0,6117.0,7537.0,5495.0
32060590,청호동,38.19160094506414,128.598624217594,5121059000,강원특별자치도,속초시,청호동,강원특별자치도 속초시 청호동,4609.0,100.0,117.0,99.0,74.0,60.0,141.0,497.0,895.0,1193.0,1433.0
32060600,대포동,38.16136537807331,128.5042808679342,5121060000,강원특별자치도,속초시,대포동,강원특별자치도 속초시 대포동,2817.0,20.0,30.0,26.0,26.0,41.0,54.0,186.0,331.0,849.0,1254.0
32070110,도계읍,37.23770840000307,129.05566602825115,5123025000,강원특별자치도,삼척시,도계읍,,,,,,,,,,,,
32070120,원덕읍,37.17959271380487,129.28606286930926,5123025300,강원특별자치도,삼척시,원덕읍,,,,,,,,,,,,
32070310,근덕면,37.32327216033652,129.2300841745869,5123031000,강원특별자치도,삼척시,근덕면,,,,,,,,,,,,
32070320,하장면,37.33381712501812,128.91867391986654,5123032000,강원특별자치도,삼척시,하장면,,,,,,,,,,,,
32070330,노곡면,37.29736219965018,129.14496191464184,5123033000,강원특별자치도,삼척시,노곡면,,,,,,,,,,,,
32070340,미로면,37.40811646752991,129.06904673493364,5123034000,강원특별자치도,삼척시,미로면,,,,,,,,,,,,
32070350,가곡면,37.12062315472578,129.15331055478185,5123035000,강원특별자치도,삼척시,가곡면,,,,,,,,,,,,
32070360,신기면,37.3289344071825,129.058046388888,5123036000,강원특별자치도,삼척시,신기면,,,,,,,,,,,,
32070510,남양동,37.41233102543431,129.1662522185719,5123051000,강원특별자치도,삼척시,남양동,강원특별자치도 삼척시 남양동,6395.0,72.0,76.0,82.0,113.0,128.0,247.0,467.0,820.0,1768.0,2622.0
32070520,성내동,37.43457791661934,129.13359956725762,5123057000,강원특별자치도,삼척시,성내동,강원특별자치도 삼척시 성내동,7104.0,108.0,174.0,148.0,186.0,210.0,369.0,573.0,1079.0,1846.0,2411.0
32070530,교동,37.459021052483,129.16051264919412,5123053000,강원특별자치도,삼척시,교동,강원특별자치도 삼척시 교동,15027.0,590.0,676.0,468.0,520.0,490.0,1105.0,1736.0,3289.0,3813.0,2340.0
32070540,정라동,37.44081703835621,129.18181513458234,5123054000,강원특별자치도,삼척시,정라동,강원특별자치도 삼척시 정라동,9529.0,326.0,365.0,235.0,263.0,248.0,446.0,1000.0,1843.0,2507.0,2296.0
32510110,홍천읍,37.67109947735671,127.84957728411892,5172025000,강원특별자치도,홍천군,홍천읍,,,,,,,,,,,,
32510310,화촌면,37.781690183843146,127.95359700436822,5172031000,강원특별자치도,홍천군,화촌면,,,,,,,,,,,,
32510320,두촌면,37.86435473789784,128.0367261015647,5172032000,강원특별자치도,홍천군,두촌면,,,,,,,,,,,,
32510330,내촌면,37.814156282148375,128.0985888257768,5172033000,강원특별자치도,홍천군,내촌면,,,,,,,,,,,,
32510340,서석면,37.72780254452553,128.22010483999333,5172034000,강원특별자치도,홍천군,서석면,,,,,,,,,,,,
32510360,남면,37.62419725564854,127.7586624304406,5172036000,강원특별자치도,홍천군,남면,,,,,,,,,,,,
32510370,서면,37.66692424997508,127.63177381979877,5172037000,강원특별자치도,홍천군,서면,,,,,,,,,,,,
32510380,북방면,37.749662541243055,127.87471767374024,5172038000,강원특별자치도,홍천군,북방면,,,,,,,,,,,,
32510390,내면,37.79053969593255,128.38110151007402,5172039000,강원특별자치도,홍천군,내면,,,,,,,,,,,,
32510400,영귀미면,37.65979113428053,128.00055454908062,5172035200,강원특별자치도,홍천군,영귀미면,,,,,,,,,,,,
32520110,횡성읍,37.49822625975988,127.99260806725349,5173025000,강원특별자치도,횡성군,횡성읍,,,,,,,,,,,,
32520310,우천면,37.46871239888063,128.0797494717928,5173031000,강원특별자치도,횡성군,우천면,,,,,,,,,,,,
32520320,안흥면,37.42859701220248,128.18998034453648,5173032000,강원특별자치도,횡성군,안흥면,,,,,,,,,,,,
32520330,둔내면,37.53805450739564,128.2511767521752,5173033000,강원특별자치도,횡성군,둔내면,,,,,,,,,,,,
32520340,갑천면,37.57961897562576,128.06761432202154,5173034000,강원특별자치도,횡성군,갑천면,,,,,,,,,,,,
32520350,청일면,37.60629298533552,128.18454303445796,5173035000,강원특별자치도,횡성군,청일면,,,,,,,,,,,,
32520360,공근면,37.57182456771488,127.95041547863366,5173036000,강원특별자치도,횡성군,공근면,,,,,,,,,,,,
32520370,서원면,37.476582414556574,127.84726366365108,5173037000,강원특별자치도,횡성군,서원면,,,,,,,,,,,,
32520380,강림면,37.35256223111529,128.11111107085054,5173038000,강원특별자치도,횡성군,강림면,,,,,,,,,,,,
32530110,영월읍,37.20113331950975,128.50488851502263,5175025000,강원특별자치도,영월군,영월읍,,,,,,,,,,,,
32530120,상동읍,37.11032180220891,128.79125611129083,5175025300,강원특별자치도,영월군,상동읍,강원특별자치도 영월군 상동읍,1009.0,6.0,7.0,9.0,11.0,41.0,21.0,36.0,94.0,292.0,492.0
32530330,북면,37.27505491979535,128.4263517097345,5175033000,강원특별자치도,영월군,북면,,,,,,,,,,,,
32530340,남면,37.16801786722729,128.3902550526576,5175034000,강원특별자치도,영월군,남면,,,,,,,,,,,,
32530360,주천면,37.29896129576363,128.3321464029509,5175036000,강원특별자치도,영월군,주천면,,,,,,,,,,,,
32530380,김삿갓면,37.09619002956019,128.63085862277163,5175032500,강원특별자치도,영월군,김삿갓면,,,,,,,,,,,,
32530390,한반도면,37.22672373147286,128.34487863581006,5175035500,강원특별자치도,영월군,한반도면,,,,,,,,,,,,
32530400,무릉도원면,37.34000594755446,128.24064000884405,5175038000,강원특별자치도,영월군,무릉도원면,,,,,,,,,,,,
32530410,산솔면,37.16918672192792,128.69105401381415,5175031200,강원특별자치도,영월군,산솔면,,,,,,,,,,,,
32540110,평창읍,37.35865646964904,128.3895109026158,5176025000,강원특별자치도,평창군,평창읍,,,,,,,,,,,,
32540310,미탄면,37.338988024034585,128.51117997548346,5176031000,강원특별자치도,평창군,미탄면,,,,,,,,,,,,
32540320,방림면,37.45642728785568,128.31575776956234,5176032000,강원특별자치도,평창군,방림면,,,,,,,,,,,,
32540330,대화면,37.50475494127349,128.42435900101327,5176033000,강원특별자치도,평창군,대화면,,,,,,,,,,,,
32540340,봉평면,37.6014456470878,128.3426668216617,5176034000,강원특별자치도,평창군,봉평면,,,,,,,,,,,,
32540350,용평면,37.62722584878668,128.46124169975377,5176035000,강원특별자치도,평창군,용평면,,,,,,,,,,,,
32540360,진부면,37.638987029603065,128.56479402894556,5176036000,강원특별자치도,평창군,진부면,,,,,,,,,,,,
32540370,대관령면,37.68529834108551,128.68419891132905,5176038000,강원특별자치도,평창군,대관령면,,,,,,,,,,,,
32550110,정선읍,37.37042408418346,128.65429504551383,5177025000,강원특별자치도,정선군,정선읍,,,,,,,,,,,,
32550120,고한읍,37.18779092352098,128.86524983035812,5177025300,강원특별자치도,정선군,고한읍,,,,,,,,,,,,
32550130,사북읍,37.235011301927074,128.84343157211015,5177025600,강원특별자치도,정선군,사북읍,,,,,,,,,,,,
32550140,신동읍,37.244240248033066,128.649762038887,5177025900,강원특별자치도,정선군,신동읍,강원특별자치도 정선군 신동읍,1742.0,9.0,25.0,25.0,31.0,30.0,72.0,74.0,186.0,559.0,731.0
32550320,남면,37.27479056506331,128.73230335486323,5177032000,강원특별자치도,정선군,남면,,,,,,,,,,,,
32550340,북평면,37.49067829159008,128.6361035758315,5177034000,강원특별자치도,정선군,북평면,,,,,,,,,,,,
32550350,임계면,37.46661314753841,128.87806736520963,5177035000,강원특별자치도,정선군,임계면,,,,,,,,,,,,
32550360,화암면,37.31601276227702,128.8057071033187,5177036000,강원특별자치도,정선군,화암면,,,,,,,,,,,,
32550370,여량면,37.4863942110372,128.734848431402,5177037000,강원특별자치도,정선군,여량면,,,,,,,,,,,,
32560110,철원읍,38.25864633129718,127.1596556278456,5178025000,강원특별자치도,철원군,철원읍,,,,,,,,,,,,
32560120,김화읍,38.26525930364421,127.39592346901412,5178025300,강원특별자치도,철원군,김화읍,,,,,,,,,,,,
32560130,갈말읍,38.18991434510865,127.35117561970397,5178025600,강원특별자치도,철원군,갈말읍,,,,,,,,,,,,
32560140,동송읍,38.23539404207048,127.23735337807346,5178025900,강원특별자치도,철원군,동송읍,강원특별자치도 철원군 동송읍,13894.0,347.0,479.0,307.0,360.0,380.0,731.0,1377.0,2288.0,3538.0,4087.0
32560210,근북면,38.31228142752552,127.40651644153562,5178033000,강원특별자치도,철원군,근북면,,,,,,,,,,,,
32560260,근동면,38.306517705343154,127.54243358174703,5178034000,강원특별자치도,철원군,근동면,,,,,,,,,,,,
32560270,원동면,38.31349446227094,127.74616764871278,5178035000,강원특별자치도,철원군,원동면,,,,,,,,,,,,
32560280,원남면,38.2927519841446,127.63842244714758,5178036000,강원특별자치도,철원군,원남면,,,,,,,,,,,,
32560290,임남면,38.2996094653263,127.8506839579522,5178037000,강원특별자치도,철원군,임남면,,,,,,,,,,,,
32560310,서면,38.18587433983276,127.42827891036556,5178031000,강원특별자치도,철원군,서면,,,,,,,,,,,,
32560320,근남면,38.20548658519253,127.489804404005,5178032000,강원특별자치도,철원군,근남면,,,,,,,,,,,,
32570110,화천읍,38.18529735055911,127.79110509109364,5179025000,강원특별자치도,화천군,화천읍,,,,,,,,,,,,
32570310,간동면,38.06334074789436,127.82436725696684,5179031000,강원특별자치도,화천군,간동면,강원특별자치도 화천군 간동면,2473.0,18.0,20.0,18.0,23.0,38.0,92.0,143.0,190.0,799.0,1132.0
32570320,하남면,38.07909160969373,127.66696100316864,5179032000,강원특별자치도,화천군,하남면,,,,,,,,,,,,
32570330,상서면,38.19819041321946,127.6068875724516,5179033000,강원특별자치도,화천군,상서면,,,,,,,,,,,,
32570340,사내면,38.07735409597164,127.50596380917489,5179034000,강원특별자치도,화천군,사내면,,,,,,,,,,,,
32580110,양구읍,38.10686759399682,127.94866905087233,5180025000,강원특별자치도,양구군,양구읍,,,,,,,,,,,,
32580320,동면,38.23700272873573,128.0568989655855,5180032000,강원특별자치도,양구군,동면,강원특별자치도 양구군 동면,1772.0,44.0,22.0,6.0,11.0,19.0,90.0,267.0,162.0,443.0,708.0
32580330,방산면,38.23905535209523,127.9346268877438,5180033000,강원특별자치도,양구군,방산면,,,,,,,,,,,,
32580340,해안면,38.277317561439446,128.12702116631806,5180034000,강원특별자치도,양구군,해안면,,,,,,,,,,,,
32580350,국토정중앙면,38.09524172784069,128.0483023077192,5180031500,강원특별자치도,양구군,국토정중앙면,,,,,,,,,,,,
32590110,인제읍,38.08527024437436,128.2619163755649,5181025000,강원특별자치도,인제군,인제읍,,,,,,,,,,,,
32590310,남면,37.99789677867989,128.10488320317432,5181031000,강원특별자치도,인제군,남면,,,,,,,,,,,,
32590320,북면,38.17629657585484,128.2790217244233,5181032000,강원특별자치도,인제군,북면,,,,,,,,,,,,
32590330,기린면,37.96099460436872,128.34425308507394,5181033000,강원특별자치도,인제군,기린면,,,,,,,,,,,,
32590340,서화면,38.28381405956914,128.2450449055625,5181034000,강원특별자치도,인제군,서화면,,,,,,,,,,,,
32590350,상남면,37.88273583879456,128.29319844957902,5181035000,강원특별자치도,인제군,상남면,,,,,,,,,,,,
32600110,간성읍,38.324964366151896,128.37961169797225,5182025000,강원특별자치도,고성군,간성읍,,,,,,,,,,,,
32600120,거진읍,38.43219272583163,128.40374359881793,5182025300,강원특별자치도,고성군,거진읍,,,,,,,,,,,,
32600260,수동면,38.465613747134725,128.3262797025197,5182034000,강원특별자치도,고성군,수동면,,,,,,,,,,,,
32600310,현내면,38.53526446395564,128.37690025836383,5182031000,강원특별자치도,고성군,현내면,,,,,,,,,,,,
32600320,죽왕면,38.334711147483056,128.50279137158697,5182032000,강원특별자치도,고성군,죽왕면,,,,,,,,,,,,
32600330,토성면,38.24514662600507,128.50173874749902,5182033000,강원특별자치도,고성군,토성면,,,,,,,,,,,,
32610110,양양읍,38.082052412629054,128.6088532504764,5183025000,강원특별자치도,양양군,양양읍,,,,,,,,,,,,
32610310,서면,37.99835352367447,128.5575358869322,5183031000,강원특별자치도,양양군,서면,,,,,,,,,,,,
32610320,손양면,38.05366393043917,128.65525387107118,5183032000,강원특별자치도,양양군,손양면,,,,,,,,,,,,
32610330,현북면,37.950228903172444,128.63757037961182,5183033000,강원특별자치도,양양군,현북면,,,,,,,,,,,,
32610340,현남면,37.9423460098037,128.7395573944488,5183034000,강원특별자치도,양양군,현남면,,,,,,,,,,,,
32610350,강현면,38.1319200805672,128.55324281990897,5183035000,강원특별자치도,양양군,강현면,,,,,,,,,,,,
33020110,주덕읍,36.981610490904565,127.78884723834476,4313025000,충청북도,충주시,주덕읍,,,,,,,,,,,,
33020310,살미면,36.912570760594974,127.99223835568633,4313031000,충청북도,충주시,살미면,,,,,,,,,,,,
33020320,수안보면,36.84523582671375,128.01196463677127,4313032500,충청북도,충주시,수안보면,,,,,,,,,,,,
33020340,신니면,36.99422284903789,127.70123852230508,4313035000,충청북도,충주시,신니면,,,,,,,,,,,,
33020350,노은면,37.05016558386673,127.75398738743058,4313036000,충청북도,충주시,노은면,,,,,,,,,,,,
33020360,앙성면,37.14149430380614,127.74192463072976,4313037000,충청북도,충주시,앙성면,,,,,,,,,,,,
33020380,금가면,37.02941914664634,127.88475922831978,4313039000,충청북도,충주시,금가면,,,,,,,,,,,,
33020390,동량면,37.00590095301635,128.0343541740738,4313040000,충청북도,충주시,동량면,충청북도 충주시 동량면,3348.0,27.0,54.0,33.0,37.0,29.0,86.0,178.0,274.0,1001.0,1629.0
33020400,산척면,37.09283033737713,128.0079113574572,4313041000,충청북도,충주시,산척면,,,,,,,,,,,,
33020410,엄정면,37.11201753441368,127.92872209582384,4313042000,충청북도,충주시,엄정면,,,,,,,,,,,,
33020420,소태면,37.120525713134455,127.85064082486574,4313043000,충청북도,충주시,소태면,,,,,,,,,,,,
33020430,대소원면,36.94953105357992,127.83838262672326,4313033500,충청북도,충주시,대소원면,,,,,,,,,,,,
33020440,중앙탑면,37.03018481458156,127.8356606029156,4313038500,충청북도,충주시,중앙탑면,,,,,,,,,,,,
33020510,성내·충인동,36.97149065046168,127.93387366491544,4313051500,충청북도,충주시,성내.충인동,충청북도 충주시 성내.충인동,2371.0,28.0,43.0,26.0,45.0,52.0,80.0,198.0,309.0,623.0,967.0
33020530,교현·안림동,36.98188304083829,127.97595109618334,4313053500,충청북도,충주시,교현.안림동,충청북도 충주시 교현.안림동,21455.0,344.0,663.0,542.0,650.0,717.0,1169.0,2046.0,3871.0,6050.0,5403.0
